Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
22.07.2024 23:00:00,992.62,18.67,292.44,12.74,68.37,21.56,14.74,6.82,9.29,14.85,1178.29,1.6,2.23,229,0,0,0,0,0,28.55,439.3
22.07.2024 23:10:00,992.71,19.03,292.79,12.47,65.69,22.05,14.48,7.57,9.13,14.59,1177.06,0.98,1.4,240.4,0,0,0,0,0,28.43,432.1
22.07.2024 23:20:00,992.76,18.96,292.72,13.22,69.31,21.95,15.22,6.74,9.59,15.33,1177.07,1.72,2.55,36.66,0,0,0,0,0,28.33,444.9
22.07.2024 23:30:00,992.83,18.41,292.16,13.77,74.37,21.21,15.77,5.44,9.94,15.89,1179.12,1.8,2.22,12.84,0,0,0,0,0,28.22,457.3
22.07.2024 23:40:00,992.78,18.22,291.97,13.77,75.25,20.96,15.77,5.19,9.94,15.89,1179.84,1.12,1.66,355.8,0,0,0,0,0,28.11,458
22.07.2024 23:50:00,992.84,18.23,291.98,13.19,72.41,20.97,15.19,5.79,9.57,15.3,1180.13,0.77,1.03,279.7,0,0,0,0,0,28.01,448.9
23.07.2024 00:00:00,992.83,18.26,292.01,12.92,71,21.01,14.92,6.09,9.4,15.03,1180.12,0.77,1.09,244.1,0,0,0,0,0,27.92,445.6
23.07.2024 00:10:00,992.8,18.3,292.05,13.18,72.02,21.07,15.17,5.89,9.56,15.28,1179.8,0.94,1.21,237,0,0,0,0,0,27.86,453
23.07.2024 00:20:00,992.77,18.27,292.03,13.15,72.02,21.03,15.14,5.88,9.54,15.25,1179.91,0.92,1.37,313.9,0,0,0,0,0,27.76,451.2
23.07.2024 00:30:00,992.71,18.24,292,13.21,72.44,20.99,15.2,5.78,9.58,15.31,1179.93,0.79,1.08,281.6,0,0,0,0,0,27.65,452.9
23.07.2024 00:40:00,992.71,18.17,291.93,13.33,73.33,20.89,15.32,5.57,9.66,15.43,1180.15,0.56,0.9,339.8,0,0,0,0,0,27.54,456.8
23.07.2024 00:50:00,992.72,17.88,291.64,13.18,73.95,20.52,15.17,5.34,9.56,15.28,1181.41,0.53,0.87,298.7,0,0,0,0,0,27.44,453.6
23.07.2024 01:00:00,992.69,17.78,291.54,13.01,73.62,20.39,15.01,5.38,9.46,15.12,1181.85,0.52,0.89,284.4,0,0,0,0,0,27.32,449.4
23.07.2024 01:10:00,992.69,17.74,291.5,13.12,74.33,20.34,15.12,5.22,9.53,15.23,1181.97,0.52,1.15,289.3,0,0,0,0,0,27.2,452.7
23.07.2024 01:20:00,992.69,17.61,291.37,13.13,75,20.17,15.13,5.04,9.53,15.24,1182.49,0.89,1.54,222.9,0,0,0,0,0,27.07,453.4
23.07.2024 01:30:00,992.65,17.41,291.17,13.37,77.13,19.92,15.36,4.56,9.68,15.48,1183.16,0.61,1.18,324.5,0,0,0,0,0,26.94,459.3
23.07.2024 01:40:00,992.63,17.29,291.06,13.27,77.25,19.77,15.27,4.5,9.62,15.38,1183.65,0.68,1.25,316.3,0,0,0,0,0,26.81,458.7
23.07.2024 01:50:00,992.68,17.26,291.02,13.28,77.4,19.73,15.27,4.46,9.62,15.38,1183.84,0.43,0.89,197.9,0,0,0,0,0,26.69,459.9
23.07.2024 02:00:00,992.64,17.21,290.97,13.24,77.47,19.67,15.24,4.43,9.6,15.35,1184.02,0.5,1.05,270,0,0,0,0,0,26.58,460.4
23.07.2024 02:10:00,992.61,17.14,290.91,13.29,78.05,19.58,15.28,4.3,9.63,15.4,1184.24,0.47,0.93,231.9,0,0,0,0,0,26.49,461.8
23.07.2024 02:20:00,992.6,17.11,290.88,13.37,78.61,19.54,15.36,4.18,9.68,15.48,1184.32,0.41,0.71,236.5,0,0,0,0,0,26.43,463.3
23.07.2024 02:30:00,992.54,17.02,290.79,13.63,80.4,19.43,15.62,3.81,9.85,15.74,1184.49,0.4,0.96,3.02,0,0,0,0,0,26.38,470.4
23.07.2024 02:40:00,992.48,16.93,290.71,13.67,81.1,19.32,15.67,3.65,9.88,15.79,1184.77,0.71,1.07,4.56,0,0,0,0,0,26.34,471.2
23.07.2024 02:50:00,992.39,16.85,290.63,13.71,81.7,19.22,15.71,3.52,9.9,15.83,1184.97,0.51,0.93,316.2,0,0,0,0,0,26.29,471.6
23.07.2024 03:00:00,992.37,16.72,290.51,13.26,80,19.07,15.25,3.81,9.62,15.37,1185.68,0.98,1.37,204.7,0,0,0,0,0,26.25,461.4
23.07.2024 03:10:00,992.36,16.69,290.48,13.18,79.75,19.03,15.18,3.85,9.57,15.29,1185.83,0.78,1.3,221,0,0,0,0,0,26.21,461.6
23.07.2024 03:20:00,992.38,16.78,290.57,13.18,79.32,19.14,15.18,3.96,9.57,15.3,1185.48,1.21,1.47,224.5,0,0,0,0,0,26.16,461
23.07.2024 03:30:00,992.4,16.82,290.6,13.25,79.45,19.19,15.24,3.94,9.61,15.36,1185.31,0.77,1.14,214.4,0,0,0,0,0,26.1,464.9
23.07.2024 03:40:00,992.35,16.79,290.58,13.36,80.2,19.15,15.36,3.79,9.68,15.48,1185.32,0.52,1.06,267,0,0,0,0,0,26.04,468
23.07.2024 03:50:00,992.31,16.69,290.48,13.44,81.1,19.03,15.43,3.6,9.73,15.55,1185.65,0.43,0.69,126.7,0,0,0,0,0,25.96,471.7
23.07.2024 04:00:00,992.28,16.47,290.26,13.48,82.5,18.76,15.48,3.28,9.76,15.6,1186.49,0.38,0.72,118.3,0,0,0,0,0,25.89,475
23.07.2024 04:10:00,992.23,16.35,290.15,13.16,81.4,18.62,15.16,3.46,9.56,15.28,1187.08,0.43,0.85,325.6,0,0,0,0,1.47,25.8,461.1
23.07.2024 04:20:00,992.24,16.2,290,13.24,82.6,18.44,15.23,3.21,9.61,15.35,1187.66,0.37,0.84,352.3,0,0,0,2.82,4.52,25.72,464.7
23.07.2024 04:30:00,992.28,15.87,289.66,13.28,84.6,18.06,15.28,2.78,9.63,15.4,1189.05,0.52,0.99,354.9,0,0,1.12,6.73,8.88,25.62,468.9
23.07.2024 04:40:00,992.3,15.86,289.65,13.6,86.4,18.05,15.59,2.45,9.83,15.71,1188.97,0.58,0.94,69.57,0,0,3.4,11.29,14.19,25.52,483.5
23.07.2024 04:50:00,992.28,15.88,289.67,13.76,87.2,18.07,15.76,2.31,9.94,15.88,1188.79,0.52,1,358.8,0,0,6.93,18.67,23.53,25.42,489.4
23.07.2024 05:00:00,992.24,15.87,289.66,13.8,87.5,18.06,15.8,2.26,9.97,15.93,1188.76,1.01,1.92,97.8,0,0,13.17,33.72,45.26,25.34,493
23.07.2024 05:10:00,992.21,15.77,289.57,13.82,88.2,17.94,15.83,2.12,9.98,15.95,1189.13,0.5,0.8,123.3,0,0,22.88,53.83,62.99,25.27,495
23.07.2024 05:20:00,992.15,15.8,289.6,13.87,88.3,17.98,15.88,2.1,10.01,16,1188.9,0.4,0.71,299.6,0,0,31.63,76.11,86,25.22,496.1
23.07.2024 05:30:00,992.13,15.82,289.62,13.89,88.3,18,15.9,2.11,10.03,16.02,1188.79,0.47,0.9,325.5,0,0,38.45,94.72,109.15,25.16,496.8
23.07.2024 05:40:00,992.17,15.81,289.61,13.9,88.4,17.99,15.9,2.09,10.03,16.03,1188.87,0.66,1.34,202.1,0,0,49.87,121.47,134.54,25.11,498.1
23.07.2024 05:50:00,992.17,15.95,289.75,13.93,87.8,18.15,15.94,2.21,10.05,16.06,1188.28,0.56,1.55,168.4,0,0,60.24,132.35,140.27,25.09,495.9
23.07.2024 06:00:00,992.12,16.1,289.91,13.92,86.9,18.33,15.93,2.4,10.05,16.05,1187.62,1.08,1.98,186.6,0,0,89.59,181.32,274.5,25.09,493.3
23.07.2024 06:10:00,992.1,16.21,290.02,13.89,86.1,18.46,15.89,2.57,10.02,16.02,1187.16,0.74,1.42,187.5,0,0,95.94,195.16,199.99,25.14,489.5
23.07.2024 06:20:00,992.03,16.4,290.21,14,85.7,18.68,16.01,2.67,10.1,16.14,1186.24,0.68,1.31,219.8,0,0,97.74,197.79,284.45,25.22,487.7
23.07.2024 06:30:00,992.03,16.47,290.28,14.03,85.5,18.76,16.04,2.72,10.12,16.17,1185.93,0.67,1.42,231.7,0,0,85.5,175.61,181.27,25.34,488.2
23.07.2024 06:40:00,992.04,16.5,290.31,14.04,85.4,18.8,16.06,2.74,10.13,16.18,1185.83,0.93,1.37,237,0,0,85.19,174.79,180.82,25.47,486.4
23.07.2024 06:50:00,992.07,16.62,290.43,14.07,84.9,18.94,16.08,2.86,10.15,16.21,1185.35,0.85,1.4,236.2,0,0,95.64,195.36,212.03,25.59,483.5
23.07.2024 07:00:00,992.03,16.86,290.67,14.09,83.7,19.24,16.1,3.14,10.16,16.23,1184.32,0.72,1.36,209.3,0,0,103.26,211.04,213.09,25.71,481.3
23.07.2024 07:10:00,992.01,17.08,290.9,14.21,83.2,19.51,16.23,3.28,10.24,16.36,1183.33,0.71,1.32,199,0,0,118.25,243.11,267.35,25.84,482.2
23.07.2024 07:20:00,992.01,17.27,291.09,14.41,83.3,19.74,16.44,3.3,10.38,16.58,1182.46,0.64,1.4,154.3,0,0,144.71,298.12,309.05,25.98,486.9
23.07.2024 07:30:00,992.02,17.55,291.37,14.41,81.8,20.09,16.44,3.66,10.37,16.57,1181.34,0.72,1.5,80.2,0,0,157.83,325.78,370.45,26.15,486.6
23.07.2024 07:40:00,991.97,17.8,291.62,14.36,80.3,20.41,16.39,4.02,10.34,16.52,1180.29,0.73,1.39,176.9,0,0,167.33,341.83,365.13,26.35,481.8
23.07.2024 07:50:00,991.92,18.12,291.95,14.32,78.47,20.83,16.34,4.48,10.31,16.48,1178.95,0.93,2,167.8,0,0,210.73,432.24,622.9,26.58,474.6
23.07.2024 08:00:00,991.9,18.48,292.31,13.82,74.29,21.3,15.83,5.48,9.99,15.96,1177.71,1.86,2.83,151.4,0,0,252.74,520.73,909.17,26.85,461.5
23.07.2024 08:10:00,991.88,19.08,292.91,14.31,73.87,22.12,16.34,5.78,10.31,16.47,1175.03,1.71,3.01,142.9,0,0,539.22,1035.28,1154.76,27.16,466
23.07.2024 08:20:00,991.85,19.83,293.67,14.48,71.28,23.17,16.52,6.66,10.42,16.65,1171.91,1.89,2.74,133,0,0,338.04,671.63,1170.23,27.62,464.7
23.07.2024 08:30:00,991.79,19.66,293.5,14.41,71.69,22.93,16.44,6.49,10.38,16.58,1172.55,1.66,2.45,130.9,0,0,251.62,515.31,1092.35,28.22,461.1
23.07.2024 08:40:00,991.72,20.07,293.92,14.45,70.07,23.52,16.48,7.04,10.4,16.62,1170.81,1.49,2.42,128.4,0,0,464.77,915.69,1384.33,28.71,456.7
23.07.2024 08:50:00,991.66,20.69,294.54,14.48,67.58,24.44,16.52,7.92,10.43,16.66,1168.25,1.96,3.69,125,0,0,382.04,780.68,1233.16,29.15,453
23.07.2024 09:00:00,991.66,20.77,294.62,14.34,66.65,24.56,16.37,8.19,10.33,16.51,1168,2.33,3.53,131.1,0,0,506,990.77,1246.8,29.62,451.6
23.07.2024 09:10:00,991.55,21.03,294.89,14.54,66.44,24.96,16.58,8.38,10.47,16.72,1166.75,1.8,3.49,112.8,0,0,530.89,1057.99,1236.73,30.1,448
23.07.2024 09:20:00,991.43,21.48,295.36,14.63,65.01,25.65,16.68,8.98,10.53,16.82,1164.78,1.96,2.83,108.6,0,0,596.49,1184.45,1390.89,30.65,444.6
23.07.2024 09:30:00,991.31,21.92,295.81,14.72,63.63,26.35,16.77,9.58,10.59,16.92,1162.86,2.18,3.52,123.1,0,0,650.8,1294.57,1703.85,31.27,442.3
23.07.2024 09:40:00,991.19,22.3,296.2,14.9,62.91,26.97,16.97,10,10.72,17.12,1161.13,2.58,3.45,128.5,0,0,368.69,749.64,1545.16,31.6,440.3
23.07.2024 09:50:00,991.12,21.96,295.86,14.95,64.46,26.42,17.03,9.39,10.76,17.18,1162.36,2.42,3.26,143.3,0,0,328.59,675.35,1563.25,31.41,440.5
23.07.2024 10:00:00,991.07,22.01,295.92,15.13,64.98,26.5,17.22,9.28,10.88,17.37,1162.02,1.73,2.69,95.7,0,0,537.15,1085.34,1626.99,31.37,440.5
23.07.2024 10:10:00,990.99,22.63,296.55,15.3,63.29,27.52,17.41,10.1,11,17.57,1159.4,1.59,2.98,120.4,0,0,777.64,1540.58,1663.81,31.56,436.7
23.07.2024 10:20:00,990.84,23.81,297.74,15.55,59.89,29.55,17.7,11.85,11.18,17.86,1154.49,2.07,3.5,109.6,0,0,809.28,1604.48,1662.76,32.03,432.1
23.07.2024 10:30:00,990.71,23.79,297.73,15.33,59.13,29.51,17.45,12.06,11.03,17.61,1154.53,2.23,3.68,113.5,0,0,717.8,1399.65,1906.53,32.72,429.3
23.07.2024 10:40:00,990.63,24.08,298.03,15.27,57.88,30.03,17.38,12.65,10.99,17.55,1153.34,2.18,3.26,101.8,0,0,348.47,703.7,1854.35,33.44,424.2
23.07.2024 10:50:00,990.62,24.1,298.05,15.05,56.97,30.07,17.13,12.94,10.83,17.29,1153.36,1.87,3.3,175.4,0,0,329.7,674.83,1880.25,33.96,422.8
23.07.2024 11:00:00,990.6,24.19,298.14,15.06,56.72,30.23,17.15,13.08,10.84,17.31,1152.98,1.06,1.73,331.7,0,0,460.26,906.91,1978.62,34.24,421.8
23.07.2024 11:10:00,990.53,24.66,298.62,15.19,55.6,31.09,17.29,13.8,10.93,17.45,1151.02,1.3,3.27,17.14,0,0,414.17,817.55,1973.61,34.45,421.4
23.07.2024 11:20:00,990.5,24.76,298.72,15.17,55.2,31.28,17.26,14.01,10.91,17.43,1150.61,1.69,2.88,337.9,0,0,144.47,302.61,336.88,34.72,419.5
23.07.2024 11:30:00,990.48,23.94,297.9,15.34,58.62,29.78,17.46,12.32,11.04,17.62,1153.67,1.85,2.95,316,0,0,222.16,470.88,1773.46,34.9,416.6
23.07.2024 11:40:00,990.43,24.18,298.15,15.36,57.85,30.21,17.48,12.73,11.05,17.65,1152.67,0.97,2.19,207.9,0,0,638.53,1268.07,2080.28,34.87,417.3
23.07.2024 11:50:00,990.2,24.94,298.93,14.86,53.53,31.61,16.92,14.69,10.7,17.09,1149.71,1.28,2.81,196.8,0,0,499,1018.58,2060.24,34.87,417.9
23.07.2024 12:00:00,990.12,24.92,298.92,14.52,52.44,31.58,16.56,15.02,10.47,16.72,1149.86,1.33,2.95,204.4,0,0,277.57,570.78,1624.17,35.02,417.7
23.07.2024 12:10:00,990.02,24.83,298.84,14.73,53.45,31.41,16.79,14.62,10.62,16.96,1149.99,1.25,2.33,272.5,0,0,219.21,446.45,642.51,35.18,416.5
23.07.2024 12:20:00,989.95,24.77,298.78,14.77,53.76,31.3,16.82,14.47,10.64,17,1150.12,2.16,4.39,253.5,0,0,162.18,330.83,378.73,35.28,416.7
23.07.2024 12:30:00,989.95,24.44,298.45,14.62,54.31,30.68,16.66,14.02,10.54,16.83,1151.47,2.41,4.15,271,0,0,142.54,283.93,311.72,35.25,416.5
23.07.2024 12:40:00,989.94,24.32,298.33,14.83,55.44,30.47,16.89,13.58,10.68,17.06,1151.82,1.65,2.91,281.9,0,0,184.39,371.69,473.58,35.08,416
23.07.2024 12:50:00,989.92,24.3,298.31,15.37,57.48,30.43,17.49,12.94,11.06,17.67,1151.61,1.47,2.43,276,0,0,261.65,536.53,927.19,34.88,414.6
23.07.2024 13:00:00,989.82,24.75,298.77,15.29,55.66,31.26,17.4,13.86,11.01,17.58,1149.79,0.9,2.31,265.2,0,0,589.33,1195.1,2154.06,34.72,414.9
23.07.2024 13:10:00,989.66,25.6,299.64,14.98,51.87,32.88,17.05,15.82,10.79,17.23,1146.48,1.82,3.63,263.1,0,0,462,929.46,2019.9,34.73,415.5
23.07.2024 13:20:00,989.53,25.3,299.35,14.81,52.22,32.3,16.87,15.43,10.67,17.04,1147.57,2.53,4.13,240.8,0,0,563.71,1141.89,1931.73,34.89,415.2
23.07.2024 13:30:00,989.39,25.54,299.6,14.09,49.15,32.76,16.1,16.66,10.19,16.28,1146.82,3.19,5.11,226.9,0,0,498.62,1009.36,1869.43,35.04,413.5
23.07.2024 13:40:00,989.29,25.95,300.02,13.57,46.38,33.57,15.57,18,9.85,15.74,1145.37,3.81,6.81,211.9,0,0,926,1837.49,1892.99,35.15,411.8
23.07.2024 13:50:00,989.2,26.22,300.3,13.46,45.33,34.11,15.46,18.65,9.78,15.63,1144.28,4.67,7.16,189.8,0,0,859.97,1713,1885.48,35.3,411.8
23.07.2024 14:00:00,989.13,26.45,300.54,13.26,44.14,34.57,15.26,19.31,9.65,15.43,1143.4,4.03,6.62,201.7,0,0,862.9,1716.93,1749.27,35.53,412.3
23.07.2024 14:10:00,988.99,26.59,300.69,13.03,43.1,34.86,15.02,19.83,9.5,15.19,1142.81,2.85,5.52,200.9,0,0,826.97,1627.75,1701.56,35.78,413.6
23.07.2024 14:20:00,988.91,26.68,300.79,13.42,43.98,35.04,15.41,19.63,9.75,15.58,1142.2,3.35,6.24,207.8,0,0,649.82,1301.71,1699.19,36.12,412.2
23.07.2024 14:30:00,988.88,26.53,300.64,13.32,44.08,34.74,15.31,19.42,9.69,15.48,1142.79,4.46,7.65,210.7,0,0,521.84,1051.7,1718.56,36.71,411
23.07.2024 14:40:00,988.85,26.18,300.29,13.59,45.8,34.03,15.58,18.44,9.86,15.76,1143.97,3.08,4.94,207.4,0,0,273.72,572.25,1642.91,37.29,410.4
23.07.2024 14:50:00,988.77,26.34,300.46,13.53,45.2,34.35,15.53,18.82,9.82,15.7,1143.29,3.96,6.08,208.9,0,0,483.7,951.9,1672.82,37.64,410.2
23.07.2024 15:00:00,988.78,26.26,300.38,13.53,45.43,34.19,15.53,18.66,9.83,15.71,1143.6,3.64,6.04,203.2,0,0,756.97,1484.05,1629.76,37.82,410.4
23.07.2024 15:10:00,988.72,26.51,300.63,13.85,45.69,34.69,15.85,18.84,10.03,16.03,1142.44,3.27,4.89,239.1,0,0,277.59,566.89,1568.81,37.93,410.3
23.07.2024 15:20:00,988.61,26.21,300.34,13.66,45.93,34.09,15.66,18.43,9.91,15.84,1143.54,4.39,7.15,199.5,0,0,539.34,1072.65,1624.75,38.01,411
